dataset,model_size,milestone,vocab_size,seed,task,split,accuracy,f1,mcc
babylm3,60m,50M,16000,1,multirc,val,0.5974865350089766,0.5463375151760421,0.1848951779826637
babylm3,60m,50M,16000,1,qqp,test,0.8343062082611922,0.775495157344415,0.6442017191340235
babylm3,60m,50M,16000,1,qqp,val,0.8356190737941459,0.7784240358611492,0.6477881826790751
babylm3,60m,50M,16000,1,rte,test,0.5487364620938628,0.50199203187251,0.09118943879045802
babylm3,60m,50M,16000,1,rte,val,0.5662650602409639,0.5178571428571429,0.13436827891930397
babylm3,60m,50M,16000,1,wsc,test,0.6346153846153846,0.0,0.0
babylm3,60m,50M,16000,1,wsc,val,0.5357142857142857,0.0,0.0
babylm3,60m,50M,16000,2,boolq,test,0.6672782874617736,0.7569258266309205,0.25410043660091114
babylm3,60m,50M,16000,2,boolq,val,0.6680805938494168,0.7571761055081458,0.25505598160854154
babylm3,60m,50M,16000,2,mnli,test,0.6901681100356597,0.6891838428107953,0.5348046160422361
babylm3,60m,50M,16000,2,mnli,val,0.6929031600926893,0.692651879441756,0.5396592186027905
babylm3,60m,50M,16000,2,mrpc,test,0.6985294117647058,0.8139183055975794,0.1678771586882097
babylm3,60m,50M,16000,2,mrpc,val,0.6920980926430518,0.8055077452667814,0.18020328284303128
babylm3,60m,50M,16000,2,multirc,test,0.5839521452145214,0.42617354196301566,0.12103155137589688
babylm3,60m,50M,16000,2,multirc,val,0.592100538599641,0.5039301310043668,0.1654466425551354
babylm3,60m,50M,16000,2,qqp,test,0.8346277516695523,0.7786385909151106,0.6468639054968751
babylm3,60m,50M,16000,2,qqp,val,0.8338326233337914,0.7781447233230588,0.6455155854840915
babylm3,60m,50M,16000,2,rte,test,0.5379061371841155,0.5555555555555556,0.08391957018671267
babylm3,60m,50M,16000,2,rte,val,0.5461847389558233,0.5703422053231939,0.0934740805929376
babylm3,60m,50M,16000,2,wsc,test,0.5384615384615384,0.29411764705882354,-0.04237988234567641
babylm3,60m,50M,16000,2,wsc,val,0.5892857142857143,0.20689655172413793,0.2555622163859946
babylm3,60m,750M,16000,0,boolq,test,0.6795107033639144,0.7675244010647737,0.28115805619546136
babylm3,60m,750M,16000,0,boolq,val,0.6988335100742312,0.7838660578386606,0.32401013622803143
babylm3,60m,750M,16000,0,mnli,test,0.7439633214467651,0.7437075257554691,0.6165865816802434
babylm3,60m,750M,16000,0,mnli,val,0.7533548929235313,0.7534190073443193,0.6300372891433537
babylm3,60m,750M,16000,0,mrpc,test,0.7254901960784313,0.8282208588957055,0.28109025096329
babylm3,60m,750M,16000,0,mrpc,val,0.7302452316076294,0.8241563055062167,0.3194686401021351
babylm3,60m,750M,16000,0,multirc,test,0.6262376237623762,0.5576171875,0.23420412850595382
babylm3,60m,750M,16000,0,multirc,val,0.6563734290843806,0.6004175365344467,0.3014463699621978
babylm3,60m,750M,16000,0,qqp,test,0.8815978233984665,0.8397013026152764,0.7458435720104603
babylm3,60m,750M,16000,0,qqp,val,0.8848151710869864,0.8450818763168595,0.7534562991681818
babylm3,60m,750M,16000,0,rte,test,0.5451263537906137,0.6420454545454546,0.1527445193500316
babylm3,60m,750M,16000,0,rte,val,0.5662650602409639,0.6470588235294118,0.1515131493474412
babylm3,60m,750M,16000,0,wsc,test,0.6346153846153846,0.0,0.0
babylm3,60m,750M,16000,0,wsc,val,0.5357142857142857,0.0,0.0
babylm3,60m,750M,16000,1,boolq,test,0.6639143730886851,0.7558320373250389,0.2441993612867724
babylm3,60m,750M,16000,1,boolq,val,0.6871686108165429,0.7753236862147753,0.29557591783642356
babylm3,60m,750M,16000,1,mnli,test,0.7462047885888945,0.745847804223373,0.6196927545154799
babylm3,60m,750M,16000,1,mnli,val,0.7524381859387335,0.7523637906806759,0.6286760284485352
babylm3,60m,750M,16000,1,mrpc,test,0.75,0.8349514563106796,0.36818990521690625
babylm3,60m,750M,16000,1,mrpc,val,0.7574931880108992,0.8311195445920304,0.4153726417843768
babylm3,60m,750M,16000,1,multirc,test,0.6264438943894389,0.5280166796976805,0.224344394643015
babylm3,60m,750M,16000,1,multirc,val,0.6377019748653501,0.5560932688077431,0.2599646146671036
babylm3,60m,750M,16000,1,qqp,test,0.8796190947316349,0.8370224023038543,0.7415959243096658
babylm3,60m,750M,16000,1,qqp,val,0.8801429160368284,0.8385831143354184,0.7432966961112326
babylm3,60m,750M,16000,1,rte,test,0.5884476534296029,0.5681818181818182,0.17513980736999696
babylm3,60m,750M,16000,1,rte,val,0.6024096385542169,0.5857740585774058,0.20511248382512526
babylm3,60m,750M,16000,1,wsc,test,0.6346153846153846,0.17391304347826086,0.08070002078437537
babylm3,60m,750M,16000,1,wsc,val,0.5357142857142857,0.0,0.0
babylm3,60m,750M,16000,2,boolq,test,0.6648318042813456,0.7415094339622641,0.2690894590918888
babylm3,60m,750M,16000,2,boolq,val,0.7062566277836692,0.7785771382893685,0.3525348672384975
babylm3,60m,750M,16000,2,mnli,test,0.7477330616403464,0.7474149624152604,0.6221666282609883
babylm3,60m,750M,16000,2,mnli,val,0.7535840696697308,0.7535279795921146,0.6303798119118937
babylm3,60m,750M,16000,2,mrpc,test,0.7524509803921569,0.8302521008403362,0.389896691809636
babylm3,60m,750M,16000,2,mrpc,val,0.7438692098092643,0.8226415094339623,0.37861353237772527
babylm3,60m,750M,16000,2,multirc,test,0.6167491749174917,0.559506875296349,0.2205777720385309
babylm3,60m,750M,16000,2,multirc,val,0.6610412926391382,0.6118421052631579,0.3121786655188012
babylm3,60m,750M,16000,2,qqp,test,0.8807321296067276,0.8386751421880227,0.7440879835293442
babylm3,60m,750M,16000,2,qqp,val,0.8808849800742065,0.8394220081511671,0.7447713171127919
babylm3,60m,750M,16000,2,rte,test,0.5523465703971119,0.5267175572519084,0.10206002300533305
babylm3,60m,750M,16000,2,rte,val,0.6305220883534136,0.6166666666666667,0.26138198091741804
babylm3,60m,750M,16000,2,wsc,test,0.625,0.0,-0.07476549589407633
babylm3,60m,750M,16000,2,wsc,val,0.5357142857142857,0.0,0.0
babylm3,60m,75M,16000,0,boolq,test,0.6660550458715596,0.7593653591890701,0.2466870937897328
babylm3,60m,75M,16000,0,boolq,val,0.6744432661717922,0.7647509578544062,0.2662156866199065
babylm3,60m,75M,16000,0,mnli,test,0.708507386653082,0.7073926745827713,0.5622510902831327
babylm3,60m,75M,16000,0,mnli,val,0.7094038858190522,0.7088929938702967,0.564664292732052
babylm3,60m,75M,16000,0,mrpc,test,0.7205882352941176,0.8262195121951219,0.2625652386947382
babylm3,60m,75M,16000,0,mrpc,val,0.6866485013623979,0.8013816925734024,0.16296291388042974
babylm3,60m,75M,16000,0,multirc,test,0.5872524752475248,0.3941871026339691,0.12020678451412065
babylm3,60m,75M,16000,0,multirc,val,0.6046678635547577,0.48285580084546736,0.18736992651992126
babylm3,60m,75M,16000,0,qqp,test,0.8457086322038091,0.7906851889134957,0.6685115969299401
babylm3,60m,75M,16000,0,qqp,val,0.8461179057303834,0.7932498799896607,0.6707639071862314
babylm3,60m,75M,16000,0,rte,test,0.5703971119133574,0.430622009569378,0.1304118804392785
babylm3,60m,75M,16000,0,rte,val,0.5461847389558233,0.41450777202072536,0.10119066751507207
babylm3,60m,75M,16000,0,wsc,test,0.6346153846153846,0.0,0.0
babylm3,60m,75M,16000,0,wsc,val,0.5357142857142857,0.0,0.0
babylm3,60m,75M,16000,1,boolq,test,0.6608562691131499,0.7444111546439272,0.2507828483359141
babylm3,60m,75M,16000,1,boolq,val,0.6564156945917285,0.7365853658536585,0.24737409050536122
babylm3,60m,75M,16000,1,mnli,test,0.7068772287315334,0.7059267044408317,0.5601021338667784
babylm3,60m,75M,16000,1,mnli,val,0.7123831835196456,0.7121881863897727,0.5688581280360767
babylm3,60m,75M,16000,1,mrpc,test,0.7034313725490197,0.8202080237741456,0.19034860044670815
babylm3,60m,75M,16000,1,mrpc,val,0.6866485013623979,0.8073701842546064,0.13917490295908774
babylm3,60m,75M,16000,1,multirc,test,0.5899339933993399,0.5052264808362369,0.15599327084237768
babylm3,60m,75M,16000,1,multirc,val,0.6132854578096948,0.5547747002893758,0.21442529639018498
babylm3,60m,75M,16000,1,qqp,test,0.8471926787039328,0.7921824542518837,0.671359978668262
babylm3,60m,75M,16000,1,qqp,val,0.8454033255462415,0.7912104227756951,0.6684775855615543
babylm3,60m,75M,16000,1,rte,test,0.5703971119133574,0.37037037037037035,0.13453965216751354
babylm3,60m,75M,16000,1,rte,val,0.5502008032128514,0.3253012048192771,0.13050794938010168
babylm3,60m,75M,16000,1,wsc,test,0.6346153846153846,0.0,0.0
babylm3,60m,75M,16000,1,wsc,val,0.5357142857142857,0.0,0.0
babylm3,60m,75M,16000,2,boolq,test,0.6562691131498471,0.7387261738726174,0.24400273164675698
babylm3,60m,75M,16000,2,boolq,val,0.6648992576882291,0.7439222042139384,0.26478196475869437
babylm3,60m,75M,16000,2,mnli,test,0.7123790117167601,0.7116628816235538,0.5684209140055929
babylm3,60m,75M,16000,2,mnli,val,0.7141656693234193,0.7139390881014019,0.5715741869615574
babylm3,60m,75M,16000,2,mrpc,test,0.7009803921568627,0.8195266272189349,0.179710163362961
babylm3,60m,75M,16000,2,mrpc,val,0.6784741144414169,0.8033333333333333,0.09220597006518859
babylm3,60m,75M,16000,2,multirc,test,0.573019801980198,0.4853306812531079,0.12131893854325927
babylm3,60m,75M,16000,2,multirc,val,0.6064631956912029,0.5569927243330639,0.20323997458188678
babylm3,60m,75M,16000,2,qqp,test,0.8467969329705665,0.7900196623499899,0.669511353266801
babylm3,60m,75M,16000,2,qqp,val,0.8483166139892813,0.793936452227159,0.6739367380696265
babylm3,60m,75M,16000,2,rte,test,0.5270758122743683,0.39069767441860465,0.035777515306904976
babylm3,60m,75M,16000,2,rte,val,0.5381526104417671,0.41025641025641024,0.08259481970249645
babylm3,60m,75M,16000,2,wsc,test,0.6346153846153846,0.0,0.0
babylm3,60m,75M,16000,2,wsc,val,0.5357142857142857,0.0,0.0
babylm3,60m,final,16000,0,boolq,test,0.6785932721712539,0.754840214602286,0.29522220518569375
babylm3,60m,final,16000,0,boolq,val,0.711558854718982,0.7806451612903226,0.36699812718472985
babylm3,60m,final,16000,0,mnli,test,0.7543555781966378,0.7536681035362115,0.63152253947726
babylm3,60m,final,16000,0,mnli,val,0.7547044893178172,0.7546136030022835,0.6320899066207614
babylm3,60m,final,16000,0,mrpc,test,0.7475490196078431,0.8403100775193798,0.35941822808932605
babylm3,60m,final,16000,0,mrpc,val,0.7356948228882834,0.827708703374778,0.3361606946177222
babylm3,60m,final,16000,0,multirc,test,0.6287128712871287,0.5635305528612997,0.24052357934519586
babylm3,60m,final,16000,0,multirc,val,0.659605026929982,0.6036789297658863,0.30796360784367977
babylm3,60m,final,16000,0,qqp,test,0.881004204798417,0.8393065900664685,0.7448616096384031
babylm3,60m,final,16000,0,qqp,val,0.8836883331043012,0.8441711466234627,0.7515076210085364
babylm3,60m,final,16000,0,rte,test,0.555956678700361,0.5494505494505495,0.11348451192096488
babylm3,60m,final,16000,0,rte,val,0.6305220883534136,0.6290322580645161,0.26103225806451613
babylm3,60m,final,16000,0,wsc,test,0.6346153846153846,0.0,0.0
babylm3,60m,final,16000,0,wsc,val,0.5357142857142857,0.0,0.0
babylm3,60m,final,16000,1,boolq,test,0.6749235474006117,0.7474459491565693,0.2942264653460341
babylm3,60m,final,16000,1,boolq,val,0.7009544008483564,0.7673267326732673,0.35117162683674413
babylm3,60m,final,16000,1,mnli,test,0.7532348446255731,0.7526340732803368,0.6299928320232244
babylm3,60m,final,16000,1,mnli,val,0.7568944004481679,0.7567153289424411,0.6353806792024733
babylm3,60m,final,16000,1,mrpc,test,0.7598039215686274,0.8333333333333334,0.41435951700642987
babylm3,60m,final,16000,1,mrpc,val,0.7574931880108992,0.8244575936883629,0.43405043752910205
babylm3,60m,final,16000,1,multirc,test,0.6173679867986799,0.567699836867863,0.22555482414011102
babylm3,60m,final,16000,1,multirc,val,0.644524236983842,0.5929276315789473,0.2785745980307002
babylm3,60m,final,16000,1,qqp,test,0.8839970319069997,0.8429126473740621,0.7509681150400519
babylm3,60m,final,16000,1,qqp,val,0.8855847189776006,0.8456833598991733,0.7547896523366869
babylm3,60m,final,16000,1,rte,test,0.5631768953068592,0.56,0.12879463757966664
babylm3,60m,final,16000,1,rte,val,0.606425702811245,0.5950413223140496,0.21293384800482523
babylm3,60m,final,16000,1,wsc,test,0.6346153846153846,0.0,0.0
babylm3,60m,final,16000,1,wsc,val,0.5357142857142857,0.0,0.0
babylm3,60m,final,16000,2,boolq,test,0.6642201834862386,0.7328467153284671,0.281250934245118
babylm3,60m,final,16000,2,boolq,val,0.6956521739130435,0.7618257261410788,0.3418205088993478
babylm3,60m,final,16000,2,mnli,test,0.7544574630667346,0.7537824681023282,0.631796759862375
babylm3,60m,final,16000,2,mnli,val,0.756970792696901,0.7567164381937975,0.6355732529263698
babylm3,60m,final,16000,2,mrpc,test,0.75,0.8344155844155844,0.3691540705044467
babylm3,60m,final,16000,2,mrpc,val,0.7356948228882834,0.8180112570356473,0.3551131329049572
babylm3,60m,final,16000,2,multirc,test,0.614480198019802,0.5302839909525007,0.2049306507789348
babylm3,60m,final,16000,2,multirc,val,0.6495511669658887,0.5850340136054422,0.28624936038431753
babylm3,60m,final,16000,2,qqp,test,0.881004204798417,0.8387031883863614,0.7444348129498072
babylm3,60m,final,16000,2,qqp,val,0.8836058815445925,0.8431655741954598,0.7506558956945771
babylm3,60m,final,16000,2,rte,test,0.5523465703971119,0.5338345864661654,0.10350957322933843
babylm3,60m,final,16000,2,rte,val,0.6345381526104418,0.6192468619246861,0.2695579203834296
babylm3,60m,final,16000,2,wsc,test,0.6346153846153846,0.0,0.0
babylm3,60m,final,16000,2,wsc,val,0.5357142857142857,0.0,0.0
hybrid_3.7B,180m,1000M,50257,0,boolq,test,0.6966360856269113,0.7740318906605923,0.32839432812835034
hybrid_3.7B,180m,1000M,50257,0,boolq,val,0.7179215270413574,0.7912087912087912,0.37481899482259734
hybrid_3.7B,180m,1000M,50257,0,mnli,test,0.7878757004584819,0.7862488483705855,0.6814921135400963
hybrid_3.7B,180m,1000M,50257,0,mnli,val,0.7825367319395992,0.7814825058248008,0.6753984718805061
hybrid_3.7B,180m,1000M,50257,0,mrpc,test,0.7524509803921569,0.8434108527131783,0.37676417522209693
hybrid_3.7B,180m,1000M,50257,0,mrpc,val,0.7356948228882834,0.8283185840707965,0.3357703088766986
hybrid_3.7B,180m,1000M,50257,0,multirc,test,0.6365511551155115,0.5110987791342952,0.2391569906825625
hybrid_3.7B,180m,1000M,50257,0,multirc,val,0.6535008976660682,0.5647271087054578,0.2925682112070737
hybrid_3.7B,180m,1000M,50257,0,qqp,test,0.8942369527578531,0.8571237636995456,0.7731995593207202
hybrid_3.7B,180m,1000M,50257,0,qqp,val,0.8957537446750035,0.8602174313617099,0.777203494533191
hybrid_3.7B,180m,1000M,50257,0,rte,test,0.631768953068592,0.6357142857142857,0.26881015394430136
hybrid_3.7B,180m,1000M,50257,0,rte,val,0.6265060240963856,0.6075949367088608,0.2537278609227608
hybrid_3.7B,180m,1000M,50257,0,wsc,test,0.6346153846153846,0.0,0.0
hybrid_3.7B,180m,1000M,50257,0,wsc,val,0.5357142857142857,0.0,0.0
hybrid_3.7B,180m,1000M,50257,1,boolq,test,0.6966360856269113,0.7740318906605923,0.32839432812835034
hybrid_3.7B,180m,1000M,50257,1,boolq,val,0.7147401908801697,0.7866772402854877,0.3697127001679068
hybrid_3.7B,180m,1000M,50257,1,mnli,test,0.7840040753948039,0.7827022335912303,0.6756227450639223
hybrid_3.7B,180m,1000M,50257,1,mnli,val,0.7792009370782511,0.7784950423700838,0.670264864167651
hybrid_3.7B,180m,1000M,50257,1,mrpc,test,0.7720588235294118,0.8421052631578947,0.4443745660406747
hybrid_3.7B,180m,1000M,50257,1,mrpc,val,0.7520435967302452,0.8226120857699805,0.4148528576071978
hybrid_3.7B,180m,1000M,50257,1,multirc,test,0.6476897689768977,0.5493403693931398,0.2676383975261718
hybrid_3.7B,180m,1000M,50257,1,multirc,val,0.6657091561938959,0.5864060417592182,0.31833247435902745
hybrid_3.7B,180m,1000M,50257,1,qqp,test,0.8916398713826367,0.8546015731306628,0.7684005813283126
hybrid_3.7B,180m,1000M,50257,1,qqp,val,0.894352068159956,0.8591115672188828,0.774853988885307
hybrid_3.7B,180m,1000M,50257,1,rte,test,0.6137184115523465,0.5962264150943396,0.22612839080337843
hybrid_3.7B,180m,1000M,50257,1,rte,val,0.6184738955823293,0.6058091286307054,0.23713844416792407
hybrid_3.7B,180m,1000M,50257,1,wsc,test,0.6346153846153846,0.0,0.0
hybrid_3.7B,180m,1000M,50257,1,wsc,val,0.5357142857142857,0.0,0.0
hybrid_3.7B,180m,1000M,50257,2,boolq,test,0.6862385321100918,0.7579046720151015,0.31638202620867845
hybrid_3.7B,180m,1000M,50257,2,boolq,val,0.7200424178154825,0.7846655791190864,0.38919652120526294
hybrid_3.7B,180m,1000M,50257,2,mnli,test,0.7871625063678044,0.7858898307688827,0.6803562272114126
hybrid_3.7B,180m,1000M,50257,2,mnli,val,0.7795319701560949,0.7786495842018439,0.6708585196064804
hybrid_3.7B,180m,1000M,50257,2,mrpc,test,0.7279411764705882,0.8320726172465961,0.29735519412259453
hybrid_3.7B,180m,1000M,50257,2,mrpc,val,0.7275204359673024,0.8269896193771626,0.3093875602584465
hybrid_3.7B,180m,1000M,50257,2,multirc,test,0.661509900990099,0.5585149313962873,0.2952710179256633
hybrid_3.7B,180m,1000M,50257,2,multirc,val,0.6793536804308797,0.6074725274725274,0.34690424227523836
hybrid_3.7B,180m,1000M,50257,2,qqp,test,0.8937670046994806,0.8555671385815651,0.771555424215306
hybrid_3.7B,180m,1000M,50257,2,qqp,val,0.8939398103614127,0.856462711549191,0.7723612771001945
hybrid_3.7B,180m,1000M,50257,2,rte,test,0.6173285198555957,0.5984848484848485,0.23303208259850433
hybrid_3.7B,180m,1000M,50257,2,rte,val,0.6224899598393574,0.6115702479338843,0.2451064985832242
hybrid_3.7B,180m,1000M,50257,2,wsc,test,0.6346153846153846,0.0,0.0
hybrid_3.7B,180m,1000M,50257,2,wsc,val,0.5357142857142857,0.0,0.0
hybrid_3.7B,180m,100M,50257,0,boolq,test,0.672782874617737,0.7503499766682221,0.2823670399447532
hybrid_3.7B,180m,100M,50257,0,boolq,val,0.6871686108165429,0.7626709573612228,0.31164760448639534
hybrid_3.7B,180m,100M,50257,0,mnli,test,0.7219561895058584,0.7214839907151688,0.5830318241970445
hybrid_3.7B,180m,100M,50257,0,mnli,val,0.7173996078531232,0.7174669778954148,0.5766223013993302
hybrid_3.7B,180m,100M,50257,0,mrpc,test,0.7132352941176471,0.8202764976958525,0.23448704900604803
hybrid_3.7B,180m,100M,50257,0,mrpc,val,0.7057220708446866,0.8144329896907216,0.22993469696483745
hybrid_3.7B,180m,100M,50257,0,multirc,test,0.5979785478547854,0.4837086092715232,0.1619573013506827
hybrid_3.7B,180m,100M,50257,0,multirc,val,0.6118491921005386,0.5189141076991545,0.20526637856193553
hybrid_3.7B,180m,100M,50257,0,qqp,test,0.8629483057135791,0.81600531296696,0.7069529055553929
hybrid_3.7B,180m,100M,50257,0,qqp,val,0.865851312353992,0.8203070353053786,0.7134044275580279
hybrid_3.7B,180m,100M,50257,0,rte,test,0.5487364620938628,0.5353159851301115,0.09742100834238827
hybrid_3.7B,180m,100M,50257,0,rte,val,0.5783132530120482,0.5679012345679012,0.15660323782613542
hybrid_3.7B,180m,100M,50257,0,wsc,test,0.6346153846153846,0.0,0.0
hybrid_3.7B,180m,100M,50257,0,wsc,val,0.5357142857142857,0.0,0.0
hybrid_3.7B,180m,100M,50257,1,boolq,test,0.6706422018348623,0.7606134696599244,0.26045957308796774
hybrid_3.7B,180m,100M,50257,1,boolq,val,0.704135737009544,0.7878326996197719,0.33691370301454826
hybrid_3.7B,180m,100M,50257,1,mnli,test,0.7237901171676007,0.7231056558748558,0.5855961237678059
hybrid_3.7B,180m,100M,50257,1,mnli,val,0.7178579613455222,0.717765024236543,0.5774298616300768
hybrid_3.7B,180m,100M,50257,1,mrpc,test,0.696078431372549,0.8165680473372781,0.14716611247432893
hybrid_3.7B,180m,100M,50257,1,mrpc,val,0.6866485013623979,0.8073701842546064,0.13917490295908774
hybrid_3.7B,180m,100M,50257,1,multirc,test,0.5841584158415841,0.4806800618238022,0.13758728802944156
hybrid_3.7B,180m,100M,50257,1,multirc,val,0.6157989228007181,0.5307017543859649,0.21444604892655336
hybrid_3.7B,180m,100M,50257,1,qqp,test,0.863517190205293,0.8130758807588075,0.7056712440412513
hybrid_3.7B,180m,100M,50257,1,qqp,val,0.8645870551051258,0.8158199693469403,0.7087785409493967
